,ASSD,FN,FP,TN,TP,code,group,hausdorf,image
275,0.124374258599,1.0,751.0,12844279.0,25.0,drls,lsubcl2_1,0.479905653144,cabg11
276,0.145347083912,11.0,1221.0,12843809.0,15.0,oof,lsubcl2_1,0.508649423921,cabg11
277,0.723642994706,1367.0,1910.0,15789129.0,1770.0,i2ifc,LPA,5.62995895515,0119
278,0.711110937461,1469.0,1150.0,15789889.0,1668.0,i2i3d,LPA,5.58546607762,0119
279,0.727147051795,1537.0,2004.0,15789035.0,1600.0,i2i,LPA,5.59330341911,0119
280,0.690125158425,1692.0,969.0,15790070.0,1445.0,drls,LPA,5.58955649639,0119
281,0.695687119104,2021.0,767.0,15790272.0,1116.0,oof,LPA,5.5834197445,0119
282,0.167191403521,79.0,53.0,15793967.0,77.0,i2ifc,LPA_br3,1.2723656404,0119
283,0.335794147846,109.0,863.0,15793157.0,47.0,i2i3d,LPA_br3,1.2723656404,0119
284,0.197477742032,84.0,151.0,15793869.0,72.0,i2i,LPA_br3,1.2723656404,0119
285,0.250438009342,96.0,503.0,15793517.0,60.0,drls,LPA_br3,1.2723656404,0119
286,0.271638230094,79.0,782.0,15793238.0,77.0,oof,LPA_br3,1.26033354375,0119
287,0.0574072710798,11.0,612.0,2096013.0,516.0,i2ifc,superior_mesenteric,0.625,0110
288,0.0632772274975,71.0,570.0,2096055.0,456.0,i2i3d,superior_mesenteric,0.741158826602,0110
289,0.0606407215177,30.0,679.0,2095946.0,497.0,i2i,superior_mesenteric,0.574099158465,0110
290,0.05415777506,200.0,316.0,2096309.0,327.0,drls,superior_mesenteric,0.322117627001,0110
291,0.05878676832,141.0,454.0,2096171.0,386.0,oof,superior_mesenteric,0.405949408024,0110
292,0.117331520496,20.0,1135.0,12843783.0,118.0,i2ifc,rca2,0.505700706762,cabg11
293,0.237667016015,97.0,475.0,12844443.0,41.0,i2i3d,rca2,0.668699655661,cabg11
294,0.174371046323,52.0,3503.0,12841415.0,86.0,i2i,rca2,0.823084847024,cabg11
295,0.128077322333,25.0,2586.0,12842332.0,113.0,drls,rca2,0.479905653144,cabg11
296,0.140494663271,24.0,4959.0,12839959.0,114.0,oof,rca2,0.495241955105,cabg11
297,0.113592454347,12.0,909.0,29751708.0,716.0,i2ifc,RSA,0.916949252245,0177
298,0.141139197516,267.0,1136.0,29751488.0,461.0,i2i3d,RSA,0.750739941239,0177
299,0.110661255352,16.0,923.0,29751692.0,712.0,i2i,RSA,0.916949252245,0177
300,0.150828277034,47.0,2002.0,29750612.0,681.0,drls,RSA,0.916949252245,0177
301,0.151442304587,204.0,1684.0,29750934.0,524.0,oof,RSA,0.893989994586,0177
302,0.0858412015436,181.0,1295.0,4715691.0,1425.0,i2ifc,R_vtbrl,1.77827594337,0171
303,0.0986935954799,208.0,2068.0,4714918.0,1398.0,i2i3d,R_vtbrl,1.68548113302,0171
304,0.0825178856621,189.0,1094.0,4715892.0,1417.0,i2i,R_vtbrl,1.76991409793,0171
305,0.224637276095,178.0,32677.0,4684309.0,1428.0,drls,R_vtbrl,1.54704006016,0171
306,0.196890150538,207.0,22858.0,4694128.0,1399.0,oof,R_vtbrl,1.62840539125,0171
307,0.138217029216,1.0,248.0,15793788.0,139.0,i2ifc,RPA_br2_br2,1.07963804697,0119
308,0.0517706024683,68.0,55.0,15793981.0,72.0,i2i3d,RPA_br2_br2,0.414022291327,0119
309,0.12294374453,9.0,185.0,15793851.0,131.0,i2i,RPA_br2_br2,1.07787248889,0119
310,0.157532224856,3.0,999.0,15793037.0,137.0,drls,RPA_br2_br2,1.07787248889,0119
311,0.231786525764,0.0,2511.0,15791525.0,140.0,oof,RPA_br2_br2,1.13468631699,0119
312,0.0873190330162,17.0,1758.0,12842782.0,499.0,i2ifc,rsubcl1,0.364829971044,cabg11
313,0.113625998178,13.0,2518.0,12842022.0,503.0,i2i3d,rsubcl1,0.46082886857,cabg11
314,0.0978550810552,19.0,2096.0,12842444.0,497.0,i2i,rsubcl1,0.505700706762,cabg11
315,0.0749284225721,54.0,1883.0,12842657.0,462.0,drls,rsubcl1,0.341540969398,cabg11
316,0.0925450364853,42.0,1928.0,12842612.0,474.0,oof,rsubcl1,0.388647780881,cabg11
317,0.0513087501309,12.0,356.0,15793561.0,247.0,i2ifc,RPA_br10,0.261850688535,0119
318,0.0746492491473,88.0,296.0,15793621.0,171.0,i2i3d,RPA_br10,0.607859676761,0119
319,0.0540570360756,41.0,329.0,15793588.0,218.0,i2i,RPA_br10,0.308593995869,0119
320,0.137126229026,8.0,2024.0,15791893.0,251.0,drls,RPA_br10,0.585515939519,0119
321,0.209009276637,0.0,3955.0,15789962.0,259.0,oof,RPA_br10,0.516376521544,0119
322,0.0368194940677,4.0,36.0,15794115.0,21.0,i2ifc,RPA_br1_br1_br3_br1,0.087283562845,0119
323,0.227990859599,24.0,7.0,15794144.0,1.0,i2i3d,RPA_br1_br1_br3_br1,0.414022291327,0119
324,0.0303557578102,4.0,30.0,15794121.0,21.0,i2i,RPA_br1_br1_br3_br1,0.087283562845,0119
325,0.0739089569881,4.0,63.0,15794088.0,21.0,drls,RPA_br1_br1_br3_br1,0.474071091838,0119
326,0.151788274666,4.0,421.0,15793730.0,21.0,oof,RPA_br1_br1_br3_br1,0.54508567526,0119
327,0.0814596873966,4.0,289.0,2096757.0,102.0,i2ifc,left_sup_renal,0.61017575593,0110
328,0.152573477187,68.0,285.0,2096761.0,38.0,i2i3d,left_sup_renal,0.672056661488,0110
329,0.0691778183514,21.0,245.0,2096801.0,85.0,i2i,left_sup_renal,0.615156865157,0110
330,0.0817556503689,26.0,376.0,2096670.0,80.0,drls,left_sup_renal,0.405949408024,0110
331,0.0908999899426,20.0,613.0,2096433.0,86.0,oof,left_sup_renal,0.47521582268,0110
332,0.205732929557,6.0,860.0,4717717.0,9.0,i2ifc,L_incrd_b10,0.814771869196,0171
333,0.25163056063,15.0,34.0,4718543.0,0.0,i2i3d,L_incrd_b10,0.676316129909,0171
334,0.195734104832,8.0,2354.0,4716223.0,7.0,i2i,L_incrd_b10,0.8482236469,0171
335,0.138424184995,1.0,2521.0,4716056.0,14.0,drls,L_incrd_b10,0.45163839503,0171
336,0.125822685034,2.0,1124.0,4717453.0,13.0,oof,L_incrd_b10,0.503414608162,0171
337,0.161921632566,59.0,177.0,29753040.0,69.0,i2ifc,IMA,0.911897151802,0177
338,0.318539034615,108.0,1333.0,29751884.0,20.0,i2i3d,IMA,1.03749871433,0177
339,0.164463115346,68.0,147.0,29753068.0,60.0,i2i,IMA,0.911897151802,0177
340,0.169758687348,69.0,145.0,29753072.0,59.0,drls,IMA,0.914426691063,0177
341,0.159456968869,86.0,128.0,29753088.0,42.0,oof,IMA,0.893989994586,0177
342,0.931330271044,0.0,2999.0,7009158.0,195.0,i2ifc,r_in_illiac,4.25755446466,0144
343,0.286618321464,3.0,842.0,7011315.0,192.0,i2i3d,r_in_illiac,2.94145553163,0144
344,1.24050563479,39.0,4010.0,7008147.0,156.0,i2i,r_in_illiac,4.23077712692,0144
345,0.545164102279,133.0,453.0,7011704.0,62.0,drls,r_in_illiac,2.64033606038,0144
346,0.540824738481,88.0,322.0,7011835.0,107.0,oof,r_in_illiac,2.53044209715,0144
347,0.13810518308,0.0,3601.0,12841332.0,123.0,i2ifc,rca1,0.680889053719,cabg11
348,0.0836532000195,5.0,1558.0,12843375.0,118.0,drls,rca1,0.452642979642,cabg11
349,0.103386858976,16.0,2289.0,12842644.0,107.0,oof,rca1,0.479905653144,cabg11
350,0.0366232565683,25.0,2259.0,4714438.0,1870.0,i2ifc,L_incrd,0.400885695055,0178
351,0.0428422579996,235.0,2575.0,4714122.0,1660.0,i2i3d,L_incrd,0.663397579005,0178
352,0.0242866265212,92.0,1340.0,4715357.0,1803.0,i2i,L_incrd,0.42918251214,0178
353,0.095118900627,341.0,12768.0,4703929.0,1554.0,drls,L_incrd,0.672650432834,0178
354,0.102522400045,276.0,13041.0,4703656.0,1619.0,oof,L_incrd,0.728245029951,0178
355,0.0453921274977,20.0,131.0,4718386.0,55.0,i2ifc,L_antrb_b1,0.394670036505,0171
356,0.095841738682,27.0,328.0,4718189.0,48.0,i2i3d,L_antrb_b1,0.447513757081,0171
357,0.0746799364226,47.0,83.0,4718434.0,28.0,i2i,L_antrb_b1,0.489722150871,0171
358,0.18032552492,22.0,7085.0,4711432.0,53.0,drls,L_antrb_b1,0.441954364151,0171
359,0.175298872971,20.0,5287.0,4713230.0,55.0,oof,L_antrb_b1,0.403957661014,0171
360,0.024274643615,6.0,318.0,4718187.0,81.0,i2ifc,R_incrd_b6,0.164915024529,0171
361,0.0889806776223,39.0,239.0,4718266.0,48.0,i2i3d,R_incrd_b6,0.752456888358,0171
362,0.0499609521939,41.0,408.0,4718097.0,46.0,i2i,R_incrd_b6,0.225133856943,0171
363,0.137886812969,7.0,7660.0,4710845.0,80.0,drls,R_incrd_b6,0.463792271529,0171
364,0.0937938094568,7.0,2693.0,4715812.0,80.0,oof,R_incrd_b6,0.455725703635,0171
365,0.0594944298874,1031.0,4761.0,12830350.0,8914.0,i2ifc,rcca,0.394377541243,cabg11
366,0.0938957141054,3921.0,6222.0,12828889.0,6024.0,i2i3d,rcca,0.596601009556,cabg11
367,0.0695486536035,1685.0,5032.0,12830079.0,8260.0,i2i,rcca,0.43409099625,cabg11
368,0.109084525499,5060.0,2742.0,12832369.0,4885.0,drls,rcca,0.638964645518,cabg11
369,0.126941056899,6168.0,3997.0,12831114.0,3777.0,oof,rcca,0.663084949605,cabg11
370,0.0885394606516,14.0,1652.0,47445836.0,572.0,i2ifc,profunda_left,0.633788833977,0004
371,0.0800534211086,104.0,699.0,47446780.0,482.0,i2i3d,profunda_left,0.707991560182,0004
372,0.205141783829,122.0,7442.0,47440044.0,464.0,i2i,profunda_left,0.926449298979,0004
373,0.074295092897,124.0,601.0,47446880.0,462.0,drls,profunda_left,0.483176839856,0004
374,0.0996694215889,66.0,1351.0,47446120.0,520.0,oof,profunda_left,0.54337653283,0004
375,0.0335024264093,0.0,96.0,15794012.0,68.0,i2ifc,LPA_br10_br9,0.138007430442,0119
376,0.377721832701,66.0,54.0,15794054.0,2.0,i2i3d,LPA_br10_br9,0.780687919359,0119
377,0.0295303733539,0.0,87.0,15794021.0,68.0,i2i,LPA_br10_br9,0.138007430442,0119
378,0.0760764610348,0.0,270.0,15793838.0,68.0,drls,LPA_br10_br9,0.436417814225,0119
379,0.15546922752,0.0,1356.0,15792752.0,68.0,oof,LPA_br10_br9,0.436417814225,0119
380,0.159438354231,12.0,3963.0,12840761.0,320.0,i2ifc,lca,0.872477822749,cabg11
381,0.126808923268,47.0,3046.0,12841678.0,285.0,i2i3d,lca,0.698239326132,cabg11
382,0.142742026265,40.0,3439.0,12841285.0,292.0,i2i,lca,0.792538102187,cabg11
383,0.0962541945749,66.0,3349.0,12841375.0,266.0,drls,lca,0.454291957707,cabg11
384,0.106685004829,29.0,4001.0,12840723.0,303.0,oof,lca,0.51304072344,cabg11
385,0.165321840023,53.0,33.0,15794067.0,23.0,i2ifc,LPA_br13,0.783123769021,0119
386,0.168899700235,61.0,18.0,15794082.0,15.0,i2i3d,LPA_br13,0.804714688041,0119
387,0.16288837794,59.0,24.0,15794076.0,17.0,i2i,LPA_br13,0.783123769021,0119
388,0.25676396319,52.0,205.0,15793895.0,24.0,drls,LPA_br13,0.745751087852,0119
389,0.270780748694,52.0,477.0,15793623.0,24.0,oof,LPA_br13,0.740625590086,0119
390,0.0383133495383,6.0,347.0,4718198.0,41.0,i2ifc,L_incrd_b2,0.233225064328,0171
391,0.135191420111,41.0,583.0,4717962.0,6.0,i2i3d,L_incrd_b2,0.624028119789,0171
392,0.0822338044563,42.0,248.0,4718297.0,5.0,i2i,L_incrd_b2,0.216740804773,0171
393,0.164134031784,7.0,5872.0,4712673.0,40.0,drls,L_incrd_b2,0.469092926737,0171
394,0.112351725529,7.0,2983.0,4715562.0,40.0,oof,L_incrd_b2,0.437738486888,0171
395,0.229177688297,2.0,1587.0,4847961.0,114.0,i2ifc,int_iliac_right,2.21062000812,0148
396,0.139563571852,2.0,668.0,4848880.0,114.0,i2i3d,int_iliac_right,2.15790527498,0148
397,0.30657008278,3.0,1559.0,4847989.0,113.0,i2i,int_iliac_right,2.24751653307,0148
398,0.382398298321,99.0,116.0,4849432.0,17.0,drls,int_iliac_right,1.67132730515,0148
399,0.258548105786,94.0,68.0,4849480.0,22.0,oof,int_iliac_right,1.54098468164,0148
400,0.173330601335,13.0,2731.0,47445248.0,80.0,i2ifc,knee_left,0.779539786626,0004
401,0.553390613123,88.0,214.0,47447756.0,5.0,i2i3d,knee_left,1.49155459936,0004
402,0.250757064969,29.0,8291.0,47439680.0,64.0,i2i,knee_left,0.761719379574,0004
403,0.204186070837,71.0,67.0,47447904.0,22.0,drls,knee_left,1.11943294718,0004
404,0.283813314016,79.0,87.0,47447876.0,14.0,oof,knee_left,1.40380763106,0004
405,0.228075800503,1992.0,1698.0,4836887.0,9087.0,i2ifc,aorta,4.00154084092,0148
406,0.227110427606,2957.0,2472.0,4836113.0,8122.0,i2i3d,aorta,3.87703134761,0148
407,0.218762958473,2250.0,1494.0,4837091.0,8829.0,i2i,aorta,3.96851930924,0148
408,0.301547870196,8614.0,105.0,4838480.0,2465.0,drls,aorta,3.98168567328,0148
409,0.313564492902,8338.0,11.0,4838574.0,2741.0,oof,aorta,4.03725630553,0148
410,0.0331238515334,240.0,1994.0,3136534.0,6960.0,i2ifc,aorta,0.35803663602,0006
411,0.0545534485985,170.0,4039.0,3134489.0,7030.0,i2i3d,aorta,0.512332667573,0006
412,0.033823747406,343.0,1949.0,3136579.0,6857.0,i2i,aorta,0.234389998019,0006
413,0.098934072459,4286.0,380.0,3138148.0,2914.0,drls,aorta,1.28855295923,0006
414,0.0872785358073,3832.0,192.0,3138336.0,3368.0,oof,aorta,1.29091944967,0006
415,0.283105626685,111.0,170.0,15793821.0,74.0,i2ifc,LPA_br2,1.61415605109,0119
416,0.417265355176,159.0,382.0,15793609.0,26.0,i2i3d,LPA_br2,1.62004500189,0119
417,0.293295606094,115.0,208.0,15793783.0,70.0,i2i,LPA_br2,1.63175914578,0119
418,0.353494302187,107.0,988.0,15793003.0,78.0,drls,LPA_br2,1.54789960845,0119
419,0.347656832054,109.0,935.0,15793056.0,76.0,oof,LPA_br2,1.54296997935,0119
420,0.044379199817,0.0,58.0,15794099.0,19.0,i2ifc,RPA_br10_br5,0.106900095951,0119
421,0.448557813005,19.0,5.0,15794152.0,0.0,i2i3d,RPA_br10_br5,0.638424222869,0119
422,0.0269061900391,0.0,36.0,15794121.0,19.0,i2i,RPA_br10_br5,0.123437598348,0119
423,0.0795185742196,0.0,106.0,15794051.0,19.0,drls,RPA_br10_br5,0.436417814225,0119
424,0.176132478649,0.0,879.0,15793278.0,19.0,oof,RPA_br10_br5,0.497592866855,0119
425,0.874285446668,0.0,2265.0,7009869.0,218.0,i2ifc,l_in_illiac,4.36713159624,0144
426,0.193345010741,6.0,493.0,7011641.0,212.0,i2i3d,l_in_illiac,2.47306041819,0144
427,1.16487194726,3.0,3602.0,7008532.0,215.0,i2i,l_in_illiac,4.4810391556,0144
428,0.945475000274,186.0,426.0,7011708.0,32.0,drls,l_in_illiac,2.84532708673,0144
429,0.651040009008,124.0,296.0,7011838.0,94.0,oof,l_in_illiac,2.8989533739,0144
430,0.103140853286,38.0,21.0,15794087.0,30.0,i2ifc,LPA_br1_br4_br1,0.692791802495,0119
431,0.25715521517,62.0,17.0,15794091.0,6.0,i2i3d,LPA_br1_br4_br1,0.881520773991,0119
432,0.108724007091,47.0,19.0,15794089.0,21.0,i2i,LPA_br1_br4_br1,0.681706418422,0119
433,0.15560579367,38.0,123.0,15793985.0,30.0,drls,LPA_br1_br4_br1,0.667590885244,0119
434,0.186338810704,38.0,358.0,15793750.0,30.0,oof,LPA_br1_br4_br1,0.562285020458,0119
435,0.0307461412204,4.0,92.0,15793990.0,90.0,i2ifc,RPA_br1_br2_b3,0.308593995869,0119
436,0.0610862267742,41.0,48.0,15794034.0,53.0,i2i3d,RPA_br1_br2_b3,0.555469192564,0119
437,0.0367053497657,26.0,81.0,15794001.0,68.0,i2i,RPA_br1_br2_b3,0.308593995869,0119
438,0.122991980181,1.0,1008.0,15793074.0,93.0,drls,RPA_br1_br2_b3,0.482039231245,0119
439,0.210822337103,0.0,2704.0,15791378.0,94.0,oof,RPA_br1_br2_b3,0.585515939519,0119
440,0.0864058547926,3.0,437.0,4718144.0,8.0,i2ifc,L_incrd_b14,0.316440012306,0171
441,0.266054653244,11.0,326.0,4718255.0,0.0,i2i3d,L_incrd_b14,0.893645231461,0171
442,0.0945754946363,8.0,408.0,4718173.0,3.0,i2i,L_incrd_b14,0.289936798869,0171
443,0.180756731884,4.0,4069.0,4714512.0,7.0,drls,L_incrd_b14,0.614043025631,0171
444,0.172892791465,3.0,2277.0,4716304.0,8.0,oof,L_incrd_b14,0.576666898881,0171
445,0.206657387827,93.0,58.0,15793959.0,66.0,i2ifc,LPA_br11,1.3034215498,0119
446,0.231652541586,113.0,105.0,15793912.0,46.0,i2i3d,LPA_br11,1.31939722918,0119
447,0.211878230475,94.0,80.0,15793937.0,65.0,i2i,LPA_br11,1.3034215498,0119
448,0.279892935874,86.0,665.0,15793352.0,73.0,drls,LPA_br11,1.25427421277,0119
449,0.319367337683,85.0,1321.0,15792696.0,74.0,oof,LPA_br11,1.24053251036,0119
450,0.072665703824,5.0,359.0,4718216.0,12.0,i2ifc,L_incrd_b13,0.230559547481,0171
451,0.268005773156,17.0,236.0,4718339.0,0.0,i2i3d,L_incrd_b13,0.838696858889,0171
452,0.0901416156763,13.0,399.0,4718176.0,4.0,i2i,L_incrd_b13,0.292060906378,0171
453,0.172676674981,5.0,2994.0,4715581.0,12.0,drls,L_incrd_b13,0.473029439891,0171
454,0.13251487196,5.0,1458.0,4717117.0,12.0,oof,L_incrd_b13,0.416018746526,0171
455,0.0963700218455,74.0,308.0,29752754.0,208.0,i2ifc,renal_right,0.592538266816,0177
456,0.153663265569,153.0,503.0,29752560.0,129.0,i2i3d,renal_right,0.600284193835,0177
457,0.121350321006,76.0,474.0,29752588.0,206.0,i2i,renal_right,0.592538266816,0177
458,0.0748944035648,132.0,89.0,29752972.0,150.0,drls,renal_right,0.592538266816,0177
459,0.0862118021756,125.0,125.0,29752936.0,157.0,oof,renal_right,0.592538266816,0177
460,0.0687027012771,1.0,138.0,15793984.0,53.0,i2ifc,RPA_br7_br4,0.485974310669,0119
461,0.360531010284,46.0,51.0,15794071.0,8.0,i2i3d,RPA_br7_br4,0.875014996708,0119
462,0.0595085583854,2.0,111.0,15794011.0,52.0,i2i,RPA_br7_br4,0.485974310669,0119
463,0.0928164534338,1.0,264.0,15793858.0,53.0,drls,RPA_br7_br4,0.501405894776,0119
464,0.167263646851,0.0,1283.0,15792839.0,54.0,oof,RPA_br7_br4,0.50894625616,0119
465,0.047652486017,0.0,280.0,4718290.0,22.0,i2ifc,R_incrd_b10,0.253542375551,0171
466,0.0964689782725,17.0,109.0,4718461.0,5.0,i2i3d,R_incrd_b10,0.394670036505,0171
467,0.105913885962,5.0,1941.0,4716629.0,17.0,i2i,R_incrd_b10,0.355098607442,0171
468,0.15079503498,1.0,4571.0,4713999.0,21.0,drls,R_incrd_b10,0.52740002051,0171
469,0.121869987149,0.0,2689.0,4715881.0,22.0,oof,R_incrd_b10,0.45163839503,0171
470,0.0362306841032,1.0,69.0,15794065.0,41.0,i2ifc,RPA_br4_br3,0.087283562845,0119
471,0.247947377987,40.0,6.0,15794128.0,2.0,i2i3d,RPA_br4_br3,0.830341520722,0119
472,0.0350630273139,1.0,65.0,15794069.0,41.0,i2i,RPA_br4_br3,0.17456712569,0119
473,0.0658886672331,1.0,139.0,15793995.0,41.0,drls,RPA_br4_br3,0.380460229874,0119
474,0.148961124156,1.0,780.0,15793354.0,41.0,oof,RPA_br4_br3,0.497592866855,0119
475,0.0213947011387,5.0,230.0,4718290.0,67.0,i2ifc,L_incrd_b4,0.105480004102,0171
476,0.0661786401215,10.0,509.0,4718011.0,62.0,i2i3d,L_incrd_b4,0.67540157083,0171
477,0.0270988418807,13.0,230.0,4718290.0,59.0,i2i,L_incrd_b4,0.175800006837,0171
478,0.150329071751,10.0,7852.0,4710668.0,62.0,drls,L_incrd_b4,0.455725703635,0171
479,0.118499992153,8.0,4943.0,4713577.0,64.0,oof,L_incrd_b4,0.40700644133,0171
480,0.0778385938784,19.0,13.0,15794134.0,10.0,i2ifc,LPA_br1_br1_br0,0.308593995869,0119
481,0.134970475863,21.0,50.0,15794097.0,8.0,i2i3d,LPA_br1_br1_br0,0.395193138895,0119
482,0.095381078356,18.0,31.0,15794116.0,11.0,i2i,LPA_br1_br1_br0,0.308593995869,0119
483,0.177669614252,18.0,261.0,15793886.0,11.0,drls,LPA_br1_br1_br0,0.482039231245,0119
484,0.179032739396,18.0,280.0,15793867.0,11.0,oof,LPA_br1_br1_br0,0.461861201663,0119
485,0.0374045284864,0.0,128.0,15793983.0,65.0,i2ifc,RPA_br9_br1,0.151179565513,0119
486,0.304271111797,59.0,76.0,15794035.0,6.0,i2i3d,RPA_br9_br1,0.864063188434,0119
487,0.0389964023895,10.0,108.0,15794003.0,55.0,i2i,RPA_br9_br1,0.19517197984,0119
488,0.100380948276,2.0,408.0,15793703.0,63.0,drls,RPA_br9_br1,0.555469192564,0119
489,0.154198588343,4.0,1394.0,15792717.0,61.0,oof,RPA_br9_br1,0.527325651298,0119
490,0.0199085725475,93.0,218.0,47447396.0,356.0,i2ifc,posterior_tibial_right,0.117187596858,0004
491,0.406846812602,424.0,148.0,47447472.0,25.0,i2i3d,posterior_tibial_right,0.989177166173,0004
492,0.129984446142,289.0,276.0,47447340.0,160.0,i2i,posterior_tibial_right,0.72712991618,0004
493,0.189663195762,329.0,3645.0,47443968.0,120.0,drls,posterior_tibial_right,0.530589411479,0004
494,0.212822579062,314.0,5990.0,47441624.0,135.0,oof,posterior_tibial_right,0.647189657014,0004
495,0.0699165644481,25.0,183.0,4718335.0,49.0,i2ifc,R_vtbrl_b5,0.748338319449,0171
496,0.129247914328,31.0,373.0,4718145.0,43.0,i2i3d,R_vtbrl_b5,0.892260807343,0171
497,0.0776411456925,36.0,174.0,4718344.0,38.0,i2i,R_vtbrl_b5,0.749163844598,0171
498,0.20278280179,24.0,7184.0,4711334.0,50.0,drls,R_vtbrl_b5,0.742533945677,0171
499,0.185146841604,24.0,5377.0,4713141.0,50.0,oof,R_vtbrl_b5,0.742533945677,0171
500,0.0935152375191,8.0,2220.0,6944128.0,460.0,i2ifc,renal_right,0.763669377394,0150
501,0.0855980323301,81.0,970.0,6945378.0,387.0,i2i3d,renal_right,0.827572044164,0150
502,0.0990084926647,81.0,2120.0,6944228.0,387.0,i2i,renal_right,0.751828824954,0150
503,0.107458454546,431.0,3.0,6946345.0,37.0,oof,renal_right,0.613865665018,0150
504,0.0222682484271,9.0,103.0,4718433.0,47.0,i2ifc,R_pcoma,0.111185686855,0171
505,0.140773380919,44.0,320.0,4718216.0,12.0,i2i3d,R_pcoma,0.654013830793,0171
506,0.0723788394355,48.0,95.0,4718441.0,8.0,i2i,R_pcoma,0.222371373711,0171
507,0.178585748184,0.0,4364.0,4714172.0,56.0,drls,R_pcoma,0.40700644133,0171
508,0.15497654733,0.0,3030.0,4715506.0,56.0,oof,R_pcoma,0.399340850407,0171
509,0.493789463416,148.0,80.0,8716039.0,21.0,i2ifc,L_ant,1.99410140908,0179
510,0.492126820263,153.0,305.0,8715814.0,16.0,i2i3d,L_ant,1.81672124285,0179
511,0.497654232656,157.0,34.0,8716085.0,12.0,i2i,L_ant,2.04510001761,0179
512,0.503208541483,148.0,54.0,8716065.0,21.0,drls,L_ant,2.05106024888,0179
513,0.524460210011,155.0,106.0,8716013.0,14.0,oof,L_ant,2.04248694725,0179
514,0.0739770766465,204.0,11402.0,47431448.0,4998.0,i2ifc,leg_left,0.418443417836,0004
515,0.103660248424,568.0,5588.0,47437260.0,4634.0,i2i3d,leg_left,0.790473557436,0004
516,0.139718322941,920.0,20225.0,47422644.0,4282.0,i2i,leg_left,0.902040061079,0004
517,0.0618067529388,838.0,5254.0,47437616.0,4364.0,drls,leg_left,0.504042912716,0004
518,0.0864460356092,537.0,9336.0,47433536.0,4665.0,oof,leg_left,0.743471954753,0004
519,0.0715878329402,38.0,553.0,4717857.0,144.0,i2ifc,L_incrd_b1,0.693463622552,0171
520,0.0798149508358,57.0,913.0,4717497.0,125.0,i2i3d,L_incrd_b1,0.40700644133,0171
521,0.0870684033554,97.0,521.0,4717889.0,85.0,i2i,L_incrd_b1,0.692571707556,0171
522,0.179648914418,38.0,16412.0,4701998.0,144.0,drls,L_incrd_b1,0.535541185631,0171
523,0.147265058043,37.0,8612.0,4709798.0,145.0,oof,L_incrd_b1,0.57128240283,0171
524,0.91567023683,5627.0,6548.0,15777845.0,4156.0,i2ifc,RPA,6.98977321944,0119
525,0.87441539018,6695.0,4047.0,15780346.0,3088.0,i2i3d,RPA,6.90368290591,0119
526,0.908675683081,5734.0,6145.0,15778248.0,4049.0,i2i,RPA,6.98704784279,0119
527,0.832919338601,6695.0,1418.0,15782975.0,3088.0,drls,RPA,7.0559462116,0119
528,0.893634090366,8305.0,572.0,15783821.0,1478.0,oof,RPA,7.12738569509,0119
529,0.06315955604,11.0,1742.0,4847173.0,738.0,i2ifc,ext_iliac_left,0.633053580621,0148
530,0.0637685928049,1.0,1645.0,4847270.0,748.0,i2i3d,ext_iliac_left,0.544133754668,0148
531,0.0549847257629,48.0,1560.0,4847355.0,701.0,i2i,ext_iliac_left,0.495216374742,0148
532,0.0480129326965,437.0,378.0,4848537.0,312.0,drls,ext_iliac_left,0.350170856735,0148
533,0.044989859167,390.0,368.0,4848547.0,359.0,oof,ext_iliac_left,0.386699020961,0148
534,0.0452056409819,21.0,98.0,15793981.0,76.0,i2ifc,RPA_br12,0.308593995869,0119
535,0.142487386509,82.0,71.0,15794008.0,15.0,i2i3d,RPA_br12,0.558887496782,0119
536,0.0425464376737,37.0,69.0,15794010.0,60.0,i2i,RPA_br12,0.308593995869,0119
537,0.100497027234,21.0,438.0,15793641.0,76.0,drls,RPA_br12,0.501405894776,0119
538,0.16509996424,16.0,1416.0,15792663.0,81.0,oof,RPA_br12,0.461861201663,0119
539,0.0217700466182,0.0,186.0,4718359.0,47.0,i2ifc,L_vtbrl_b5,0.105480004102,0171
540,0.0954404132565,30.0,606.0,4717939.0,17.0,i2i3d,L_vtbrl_b5,0.489722150871,0171
541,0.0892084685347,44.0,164.0,4718381.0,3.0,i2i,L_vtbrl_b5,0.225133856943,0171
542,0.176377137857,0.0,9323.0,4709222.0,47.0,drls,L_vtbrl_b5,0.459776678445,0171
543,0.158513006126,0.0,6433.0,4712112.0,47.0,oof,L_vtbrl_b5,0.42918251214,0171
544,0.168670077863,58.0,88.0,15793994.0,36.0,i2ifc,LPA_br7,0.830341520722,0119
545,0.27670821675,76.0,255.0,15793827.0,18.0,i2i3d,LPA_br7,0.952151259416,0119
546,0.179241847747,58.0,118.0,15793964.0,36.0,i2i,LPA_br7,0.81412687576,0119
547,0.261798117838,56.0,619.0,15793463.0,38.0,drls,LPA_br7,0.81412687576,0119
548,0.256591289984,56.0,749.0,15793333.0,38.0,oof,LPA_br7,0.792792329864,0119
549,0.115320822246,21.0,23.0,15794124.0,8.0,i2ifc,LPA_br4_br1_br1,0.395193138895,0119
550,0.174434647191,28.0,10.0,15794137.0,1.0,i2i3d,LPA_br4_br1_br1,0.512674850008,0119
551,0.114987085797,21.0,22.0,15794125.0,8.0,i2i,LPA_br4_br1_br1,0.395193138895,0119
